X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
144.779854,-37.742352,3585,PETROL STATION,,COLES EXPRESS ST ALBANS,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,265-267 MAIN ROAD WEST,ST ALBANS,3021,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.056492,-37.752844,3586,PETROL STATION,412084,MOBIL HEIDELBERG,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,477 UPPER HEIDELBERG ROAD,HEIDELBERG HEIGHTS,3081,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.354386,-38.1172799999999,3588,PETROL STATION,,COLES EXPRESS GEELONG NORTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,247 PRINCES HIGHWAY,NORTH GEELONG,3215,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.33692,-37.811545,3589,PETROL STATION,85,BP MONTROSE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,839-841 MOUNT DANDENONG ROAD,MONTROSE,3765,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.964994,-37.752131,3591,PETROL STATION,,CALTEX COBURG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,114 SYDNEY ROAD,COBURG,3058,VIC,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1302281,-37.7555290999999,3592,PETROL STATION,,TEMPLESTOWE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,ANDERSON STREET,TEMPLESTOWE,3106,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.1520391,-37.8106450999999,3594,PETROL STATION,,BLACKBURN NORTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WILLIAMS ROAD,BLACKBURN NORTH,3130,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.997293,-37.7762549999999,3595,PETROL STATION,,CALTEX NORTHCOTE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,151 HIGH STREET,NORTHCOTE,3070,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.948058,-37.739681,3596,PETROL STATION,3217,BP SOUTHVALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER ROSE AND BELL STREET,COBURG,3058,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.176234,-38.141655,3598,PETROL STATION,,SAFEWAY CALTEX FRANKSTON NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 CHIAM COURT,LANGWARREN,3910,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.006818,-37.8534349999999,3600,PETROL STATION,82,BP EAST PRAHRAN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,549-565 HIGH STREET,PRAHRAN,3181,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.779626,-38.088339,3601,PETROL STATION,5980,BP LONGWARRY INBOUND,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,PRINCES HIGHWAY AND SAND ROAD WEST BOUND,LONGWARRY,3816,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.24479636,-38.031107735,3602,PETROL STATION,,CALTEX DANDENONG SOUTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,393 SOUTH GIPPSLAND HIGHWAY,DANDENONG SOUTH,3175,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.839762,-37.778568,3603,PETROL STATION,,SAFEWAY CALTEX SUNSHINE NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,437A BALLARAT ROAD,SUNSHINE,3020,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.743081,-37.357164,3606,PETROL STATION,,MOBIL ROMSEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 MAIN STREET,ROMSEY,3434,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.881352,-37.6403599999999,3607,PETROL STATION,,CALTEX GREENVALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,8-10 GREENVALE DRIVE,GREENVALE,3059,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.595104,-37.6074409999999,3608,PETROL STATION,,INDEPENDENT TOOLERN VALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1490-1492 DIGGERS REST ROAD,MELBOURNE REGIONAL DISTRICT,3337,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.004089355,-37.693786621,3612,PETROL STATION,,THOMASTOWN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,46-50 MAHONEYS ROAD,THOMASTOWN,3074,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2717841,-38.0743510999999,3614,PETROL STATION,,CRANBOURNE NORTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,945 GIPPSLAND HIGHWAY,CRANBOURNE NORTH,3977,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.896879,-37.814016,3615,PETROL STATION,,CALTEX YARRAVILLE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,130-132 HYDE STREET,YARRAVILLE,3013,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2340801,-37.9276881,3616,PETROL STATION,,ROWVILLE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WELLINGTON ROAD,ROWVILLE,3178,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.1802221,-37.7971611,3617,PETROL STATION,,DONVALE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,95 MITCHAM ROAD,DONVALE,3111,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.8920211,-37.7375441,3618,PETROL STATION,,NIDDRIE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,387 KEILOR ROAD,NIDDRIE,3042,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.306817,-37.850376,3619,PETROL STATION,,PARS GARAGE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1204 MOUNTAIN HIGHWAY,THE BASIN,3154,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.762155,-37.8692789999999,3620,PETROL STATION,,COLES EXPRESS LAVERTON,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,26 AILSA STREET SOUTH,ALTONA MEADOWS,3028,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.171607,-38.2235499999999,3622,PETROL STATION,,SAFEWAY CALTEX SOMERVILLE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,47 ERAMOSA ROAD WEST,SOMERVILLE,3912,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.059687,-37.916083,3624,PETROL STATION,,COLES EXPRESS BENTLEIGH EAST,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,EAST BOUNDARY ROAD,BENTLEIGH EAST,3165,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.523422,-37.6507159999999,3627,PETROL STATION,,CALTEX HEALESVILLE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,366-368 MAROONDAH HIGHWAY,HEALESVILLE,3777,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.8830951,-37.8131481,3628,PETROL STATION,,YARRAVILLE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WILLIAMSTOWN ROAD,YARRAVILLE,3013,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.137645,-38.165291,3629,PETROL STATION,8567,BP EXPRESS GOLF LINKS ROAD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,GOLF LINKS ROAD,FRANKSTON SOUTH,3199,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2727571,-38.0113461,3631,PETROL STATION,,HALLAM,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,38-40 HALLAM ROAD,HALLAM,3803,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.82070754,-37.746481569,3632,PETROL STATION,,ST ALBANS NORTH,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,116 MAIN ROAD EAST,ST ALBANS,3021,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.966651,-37.738956,3633,PETROL STATION,,SAFEWAY CALTEX COBURG,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,565 SYDNEY ROAD,COBURG,3058,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.1879881,-37.9366881,3634,PETROL STATION,,WAVERLEY GARDENS,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,POLICE ROAD,WAVERLEY GARDENS,3170,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.159459,-37.918032,3635,PETROL STATION,3222,BP  MULGRAVE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,303 WELLINGTON ROAD,MULGRAVE,3170,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.085646,-37.9081439999999,3636,PETROL STATION,5362,BP  OAKLEIGH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,164-168 WARRIGAL ROAD,OAKLEIGH,3166,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.310846,-37.98216,3637,PETROL STATION,,COLES EXPRESS HEATHERTON ROAD,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2841 BELGRAVE-HALLAM ROAD,NARRE WARREN NORTH,3804,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.338478,-38.061498,3638,PETROL STATION,,COLES EXPRESS BERWICK SOUTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER CLYDE ROAD AND O'SHEAS ROAD,BERWICK SOUTH,3806,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.9849481,-37.8607820999999,3639,PETROL STATION,,ST KILDA,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,154-158 STREET KILDA ROAD,ST KILDA,3182,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.321454,-38.1999519999999,3640,PETROL STATION,,SAFEWAY CALTEX WAURN PONDS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,173 PIONEER ROAD,GROVEDALE,3216,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1366141,-37.8306641,3641,PETROL STATION,,BLACKBURN SOUTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CANTERBURY ROAD,BLACKBURN SOUTH,3130,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.074506,-37.968091,3642,PETROL STATION,,COLES EXPRESS CHELTENHAM,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,284 WARRIGAL ROAD,CHELTENHAM,3192,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.208319,-37.9909079999999,3643,PETROL STATION,,COLES EXPRESS DANDENONG,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,51 CHELTENHAM ROAD,DANDENONG,3175,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0463731,-38.2314560999999,3644,PETROL STATION,,MORNINGTON,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MORNINGTON TYABB ROAD,MORNINGTON,3931,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.0692861,-37.7568570999999,3645,PETROL STATION,,HEIDELBERG,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOWER HEIDELBERG ROAD,HEIDELBERG,3084,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.262084961,-37.9750976559999,3649,PETROL STATION,,ENDEAVOUR HILLS,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,13-17 HEATHERTON ROAD,ENDEAVOUR HILLS,3802,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.885909,-37.6892579999999,3652,PETROL STATION,3112,BP  GLADSTONE PARK,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER GLADSTONE PARK AND CIRCULAR ROAD,GLADSTONE PARK,3043,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.984577,-37.7821079999999,3653,PETROL STATION,3452,BP  NORTH FITZROY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,269 STREET GEORGES ROAD,FITZROY NORTH,3068,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.311165,-37.8025279999999,3656,PETROL STATION,,SAFEWAY CALTEX KILSYTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,534 MOUNT DANDENONG ROAD,KILSYTH,3137,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.203614,-37.974663,3660,PETROL STATION,,CALTEX DANDENONG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,154 PRINCES HIGHWAY,DANDENONG,3175,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.848194,-37.826771,3661,PETROL STATION,,SAFEWAY CALTEX ALTONA NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 LANGSHAW STREET,ALTONA NORTH,3025,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.035759,-37.7952969999999,3663,PETROL STATION,,CALTEX SAFEWAY KEW,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,113 WILLSMERE ROAD,KEW,3101,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.10681,-38.0343789999999,3664,PETROL STATION,3935,BP EDITHVALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER STATION STREET AND LOCHIEL AVENUE,EDITHVALE,3196,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.165406,-38.15158,3665,PETROL STATION,,SAFEWAY CALTEX KARINGAL,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,KARINGAL DRIVE,FRANKSTON,3199,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.3674331,-38.1519741,3666,PETROL STATION,,GEELONG,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SYDNEY PARADE,GEELONG,3220,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.336016,-38.0900149999999,3667,PETROL STATION,,SAFEWAY CALTEX NORLANE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,290 ANAKIE ROAD,NORLANE,3214,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.8446351,-37.8494990999999,3668,PETROL STATION,,ALTONA,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MILLERS ROAD,ALTONA NORTH,3025,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.389658638,-38.07305794,3669,PETROL STATION,7010,OFFICER INBOUND,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,94 PRINCES HIGHWAY,OFFICER,3809,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.895082,-37.738052,3670,PETROL STATION,,MOBIL ESSENDON,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,294-296 KEILOR ROAD,ESSENDON,3041,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.95989,-37.70417,3671,PETROL STATION,,CALTEX FAWKNER,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1243 SYDNEY ROAD,FAWKNER,3060,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.20909,-38.1423409999999,3673,PETROL STATION,,SAFEWAY CALTEX LANGWARRIN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,405 CRANBOURNE-FRANKSTON ROAD,LANGWARRIN,3910,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.775327,-37.696638,3674,PETROL STATION,,SAFEWAY CALTEX TAYLORS LAKE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,479 MELTON HIGHWAY,TAYLORS LAKES,3038,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.188720703,-37.8037109379999,3677,PETROL STATION,,MITCHAM,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,208 MITCHAM ROAD,MITCHAM,3132,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.805456,-37.63706,3679,PETROL STATION,5539,BP BULLA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,84 BULLA ROAD,BULLA,3428,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.96781,-37.797449,3680,PETROL STATION,,COLES EXPRESS CARLTON,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,406 LYGON STREET,CARLTON,3053,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.8879921,-37.8575071,3682,PETROL STATION,,WILLIAMSTOWN NORTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CHAMPION ROAD,WILLIAMSTOWN NORTH,3016,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
146.151179,-38.20848,3683,PETROL STATION,,MOBIL TRAFALGAR,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,41 PRINCES HIGHWAY,TRAFALGAR,3824,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.689097,-37.847928,3684,PETROL STATION,5801,BP TARNEIT,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,410 DERRIMUT ROAD,TARNEIT,3029,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.271069,-38.0054289999999,3685,PETROL STATION,,COLES EXPRESS HALLAM,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,206 PRINCES HIGHWAY,HALLAM,3803,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2864821,-37.8380151,3687,PETROL STATION,,BAYSWATER EAST,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MOUNTAIN HIGHWAY,BAYSWATER,3153,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.42597407,-37.6715480999999,3688,PETROL STATION,,BACCHUS MARSH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,28 BACCHUS MARSH ROAD,BACCHUS MARSH,3340,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.0092891,-37.8267681,3689,PETROL STATION,,BURNLEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SWAN STREET,BURNLEY,3121,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.310854,-37.758968,3691,PETROL STATION,,SAFEWAY CALTEX CHIRNSIDE PARK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,KIMBERLY DRIVE,CHIRNSIDE PARK,3116,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.012214,-37.65007,3692,PETROL STATION,,CALTEX EPPING,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,212 COOPER STREET,EPPING,3076,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.146697,-37.787609,3694,PETROL STATION,56,BP  DONCASTER,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,882 DONCASTER ROAD,DONCASTER EAST,3109,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.3580231,-38.0744690999999,3696,PETROL STATION,,CORIO,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BACCHUS MARSH ROAD,CORIO,3214,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.081512,-37.655876,3697,PETROL STATION,,SAFEWAY CALTEX SOUTH MORANG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,538C PLENTY ROAD,MILL PARK,3082,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0411001,-37.8153670999999,3699,PETROL STATION,,HAWTHORN,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,290 BARKERS ROAD,HAWTHORN,3122,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
