id,Station Name,Address,City,Postal Code,Region,Latitude,Longitude,Category,Fuel Prices,Location Details,brand
275,CALTEX SOMERTON,2-4 SOMERTON PARK DRIVE,CAMPBELLFIELD,3061,VIC,-37.6400,144.9500,PETROL STATION,,CAMPBELLFIELD,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
313,CALTEX ST ALBANS,151-157 KINGS ROAD,KINGS PARK,3021,VIC,-37.7300,144.7800,PETROL STATION,,KINGS PARK,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
276,CALTEX STRATHMERTON,47-49 MAIN STREET,STRATHMERTON,3641,VIC,-35.9300,145.4800,PETROL STATION,,STRATHMERTON,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
424,CALTEX STRATHMERTON,47-49 MAIN STREET,STRATHMERTON,3641,VIC,-35.9300,145.4800,PETROL STATION,,STRATHMERTON,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
421,CALTEX SUNBURY,81-87 HORNE STREET,SUNBURY,3429,VIC,-37.5800,144.7200,PETROL STATION,,SUNBURY,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
13,CALTEX SWAN REACH,2048 PRINCES HIGHWAY,SWAN REACH,3903,VIC,-37.8200,147.8600,PETROL STATION,,SWAN REACH,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
409,CALTEX SYDENHAM,525-527 MELTON HIGHWAY,SYDENHAM,3037,VIC,-37.7000,144.7700,PETROL STATION,,SYDENHAM,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
402,CALTEX TALLANGATTA,21 TOWONG STREET,TALLANGATTA,3700,VIC,-36.2200,147.1800,PETROL STATION,,TALLANGATTA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
393,CALTEX THOMASTOWN,6-12 DALTON ROAD,THOMASTOWN,3074,VIC,-37.6900,145.0300,PETROL STATION,,THOMASTOWN,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
292,CALTEX TORQUAY,55 GEELONG ROAD,TORQUAY,3228,VIC,-38.3300,144.3200,PETROL STATION,,TORQUAY,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
426,CALTEX TORRUMBARRY,2594 MURRAY VALLEY HIGHWAY,TORRUMBARRY,3562,VIC,-36.0300,144.5200,PETROL STATION,,TORRUMBARRY,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
406,CALTEX TULLAMARINE,52 ASSEMBLY DRIVE,TULLAMARINE,3043,VIC,-37.7100,144.8700,PETROL STATION,,TULLAMARINE,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
296,CALTEX WAHGUNYAH,24 FOORD STREET,WAHGUNYAH,3687,VIC,-36.0100,146.3900,PETROL STATION,,WAHGUNYAH,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
314,CALTEX WAHRING,9 MOSS ROAD,GOULBURN WEIR,3608,VIC,-36.7100,145.2000,PETROL STATION,,GOULBURN WEIR,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
289,CALTEX WALLAN,130-132 HIGH STREET,WALLAN,3756,VIC,-37.4100,144.9800,PETROL STATION,,WALLAN,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
417,CALTEX WANDIN NORTH,361 WARBURTON HIGHWAY,WANDIN NORTH,3139,VIC,-37.7800,145.4300,PETROL STATION,,WANDIN NORTH,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
389,CALTEX WANDONG,3307 EPPING-KILMORE ROAD,WANDONG,3758,VIC,-37.3600,145.0300,PETROL STATION,,WANDONG,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
360,CALTEX WANTIRNA SOUTH,1321 HIGH STREET ROAD,WANTIRNA SOUTH,3152,VIC,-37.8800,145.2200,PETROL STATION,,WANTIRNA SOUTH,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
238,CALTEX WARRACKNABEAL,171 SCOTT STREET,WARRACKNABEAL,3393,VIC,-36.2500,142.4000,PETROL STATION,,WARRACKNABEAL,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
327,CALTEX WARRAGUL,180 QUEEN STREET,WARRAGUL,3820,VIC,-38.1700,145.9500,PETROL STATION,,WARRAGUL,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
310,CALTEX WENDOUREE,921 HOWITT STREET,WENDOUREE,3355,VIC,-37.5400,143.8400,PETROL STATION,,WENDOUREE,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
422,CALTEX WHITTLESEA,30 FOREST STREET,WHITTLESEA,3757,VIC,-37.5100,145.1200,PETROL STATION,,WHITTLESEA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
8,CALTEX WODONGA,177 LAWRENCE STREET,WODONGA,3690,VIC,-36.1200,146.8900,PETROL STATION,,WODONGA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
271,CALTEX WODONGA,4397 ANZAC PARADE,WODONGA,3690,VIC,-36.1300,146.9000,PETROL STATION,,WODONGA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
379,CALTEX WODONGA,157 MELBOURNE ROAD,WODONGA,3690,VIC,-36.1200,146.8700,PETROL STATION,,WODONGA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
408,CALTEX WONTHAGGI,25 MCKENZIE STREET,WONTHAGGI,3995,VIC,-38.6100,145.5900,PETROL STATION,,WONTHAGGI,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
261,CALTEX YARRA GLEN,66 BELL STREET,YARRA GLEN,3775,VIC,-37.6500,145.3800,PETROL STATION,,YARRA GLEN,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
368,CALTEX YARRAWONGA,53-55 TELFORD STREET,YARRAWONGA,3730,VIC,-36.0200,146.0000,PETROL STATION,,YARRAWONGA,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
388,CALTEX YARROWEYAH,4160 MURRAY VALLEY HIGHWAY,YARROWEYAH,3644,VIC,-35.9200,145.5900,PETROL STATION,,YARROWEYAH,CALTEX.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/VodDsJVothinC8Vie6C9qyIFqkq733Vv_4b7846e8522cffd3afe3c10f6ae9d2abff58c94d00140eda9182d656f49742e5.png)
36,CAMBERWELL,735 RIVERSDALE ROAD,CAMBERWELL,3124,VIC,-37.8300,145.0800,PETROL STATION,,CAMBERWELL,
101,CAMPBELLFIELD,1603 SYDNEY ROAD,CAMPBELLFIELD,3061,VIC,-37.6700,144.9600,PETROL STATION,,CAMPBELLFIELD,
108,CARRUM DOWNS,10 AMAYLA CRESCENT,CARRUM DOWNS,3201,VIC,-38.1000,145.1700,PETROL STATION,,CARRUM DOWNS,
202,CASTERTON FARM SUPPLIES,1 HENTY STREET,CASTERTON,3311,VIC,-37.5800,141.4100,PETROL STATION,,CASTERTON,
31,CHADSTONE,609 WAVERLEY ROAD,CHADSTONE,3145,VIC,-37.8800,145.0900,PETROL STATION,,CHADSTONE,
4,CLAYTON,187-191 CLAYTON ROAD,CLAYTON,3166,VIC,-37.9100,145.1200,PETROL STATION,,CLAYTON,
68,CLIFTON HILLS,422-424 HODDLE STREET,CLIFTON HILLS,3068,VIC,-37.7900,144.9900,PETROL STATION,,CLIFTON HILLS,
250,COBRAM,3701 MURRAY VALLEY HIGHWAY,COBRAM,3644,VIC,-35.9200,145.6400,PETROL STATION,,COBRAM,
574,COHUNA SHELL ,6323 MURRAY VALLEY HIGHWAY,COHUNA,3568,VIC,-35.8200,144.2300,PETROL STATION,,COHUNA,
142,COLAC WEST,340 PRINCES HIGHWAY,COLAC WEST,3250,VIC,-38.3300,143.5500,PETROL STATION,,COLAC WEST,
493,COLES EXPRESS ABBOTSFORD,266 HODDLE STREET,ABBOTSFORD,3067,VIC,-37.8000,144.9900,petrol-stations,,ABBOTSFORD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
527,COLES EXPRESS ALTONA NORTH,71-75 DOHERTYS ROAD,ALTONA NORTH,3025,VIC,-37.8300,144.8200,PETROL STATION,,ALTONA NORTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
501,COLES EXPRESS ANGLESEA,107 GREAT OCEAN ROAD,ANGLESEA,3230,VIC,-38.4100,144.1900,PETROL STATION,,ANGLESEA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
536,COLES EXPRESS ASHBURTON,191 HIGH STREET,ASHBURTON,3147,VIC,-37.8600,145.0800,PETROL STATION,,ASHBURTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
578,COLES EXPRESS BALLARAT,822 STURT STREET,BALLARAT,3350,VIC,-37.5600,143.8500,PETROL STATION,,BALLARAT,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
498,COLES EXPRESS BALWYN,449 WHITEHORSE ROAD,BALWYN,3103,VIC,-37.8100,145.0900,PETROL STATION,,BALWYN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
588,COLES EXPRESS BAYSWATER,148-150 CANTERBURY ROAD,BAYSWATER NORTH,3153,VIC,-37.8300,145.2900,PETROL STATION,,BAYSWATER NORTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
518,COLES EXPRESS BRAESIDE,918-928 SPRINGVALE ROAD,BRAESIDE,3195,VIC,-38.0100,145.1400,PETROL STATION,,BRAESIDE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
558,COLES EXPRESS CAMBERWELL,800-802 BURKE ROAD,CAMBERWELL,3124,VIC,-37.8200,145.0600,PETROL STATION,,CAMBERWELL,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
577,COLES EXPRESS CLAYTON ROAD,476-478 CLAYTON ROAD,CLAYTON SOUTH,3169,VIC,-37.9400,145.1200,PETROL STATION,,CLAYTON SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
602,COLES EXPRESS COBURG,346 BELL STREET,PASCOE VALE SOUTH,3044,VIC,-37.7400,144.9500,PETROL STATION,,PASCOE VALE SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
552,COLES EXPRESS COTHAM ROAD,245 COTHAM ROAD,KEW,3101,VIC,-37.8100,145.0500,PETROL STATION,,KEW,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
579,COLES EXPRESS CRANBOURNE,1120 CRANBOURNE-FRANKSTON ROAD,CRANBOURNE,3977,VIC,-38.1100,145.2700,PETROL STATION,,CRANBOURNE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
592,COLES EXPRESS CRESWICK,18 CLUNES ROAD,CRESWICK,3363,VIC,-37.4200,143.8900,PETROL STATION,,CRESWICK,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
509,COLES EXPRESS DALTON ROAD,27 SPENCER STREET,THOMASTOWN,3074,VIC,-37.6800,145.0300,PETROL STATION,,THOMASTOWN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
535,COLES EXPRESS DANDENONG NORTH,166 STUD ROAD,DANDENONG NORTH,3175,VIC,-37.9700,145.2200,PETROL STATION,,DANDENONG NORTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
499,COLES EXPRESS DAYLESFORD,47 RAGLAN STREET,DAYLESFORD,3460,VIC,-37.3400,144.1500,PETROL STATION,,DAYLESFORD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
538,COLES EXPRESS EAST PRESTON,1-5 MURRAY ROAD,PRESTON,3072,VIC,-37.7400,145.0300,PETROL STATION,,PRESTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
608,COLES EXPRESS ELTHAM,660 MAIN ROAD,ELTHAM,3095,VIC,-37.7300,145.1500,PETROL STATION,,ELTHAM,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
321,COLES EXPRESS EPPING,511 HIGH STREET,EPPING,3076,VIC,-37.6600,145.0200,PETROL STATION,,EPPING,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
589,COLES EXPRESS ESSENDON,249 KEILOR ROAD,ESSENDON,3040,VIC,-37.7400,144.9000,petrol-stations,,ESSENDON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
556,COLES EXPRESS EUROA,167 TARCOMBE STREET,EUROA,3666,VIC,-36.7400,145.5900,PETROL STATION,,EUROA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
534,COLES EXPRESS FAIRFIELD,377 HEIDELBERG ROAD,FAIRFIELD,3078,VIC,-37.7800,145.0200,PETROL STATION,,FAIRFIELD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
543,COLES EXPRESS FAWKNER,1182 SYDNEY ROAD,FAWKNER,3060,VIC,-37.7100,144.9600,PETROL STATION,,FAWKNER,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
514,COLES EXPRESS FERNTREE GULLY,1140 BURWOOD HIGHWAY,FERNTREE GULLY,3156,VIC,-37.8900,145.3000,PETROL STATION,,FERNTREE GULLY,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
494,COLES EXPRESS FLEMINGTON,291-309 SMITHFIELD ROAD,KENSINGTON,3031,VIC,-37.7900,144.9200,PETROL STATION,,KENSINGTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
598,COLES EXPRESS FOUNTAIN GATE,2 REGENCY DRIVE,NARRE WARREN,3805,VIC,-38.0300,145.3100,PETROL STATION,,NARRE WARREN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
554,COLES EXPRESS FRANKSTON,413 NEPEAN HIGHWAY,FRANKSTON,3199,VIC,-38.1400,145.1200,PETROL STATION,,FRANKSTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
515,COLES EXPRESS GEELONG WEST,27 CHURCH STREET,GEELONG WEST,3218,VIC,-38.1300,144.3500,PETROL STATION,,GEELONG WEST,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
496,COLES EXPRESS GLADSTONE PARK,210 MICKLEHAM ROAD,GLADSTONE PARK,3043,VIC,-37.6900,144.8800,PETROL STATION,,GLADSTONE PARK,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
432,COLES EXPRESS HASTINGS,152 HIGH STREET,HASTINGS,3915,VIC,-38.3100,145.1800,PETROL STATION,,HASTINGS,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
557,COLES EXPRESS HEALESVILLE,123 MAROONDAH HIGHWAY,HEALESVILLE,3777,VIC,-37.6600,145.5100,PETROL STATION,,HEALESVILLE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
600,COLES EXPRESS HOPPERS CROSSING,260 DERRIMUT ROAD,HOPPERS CROSSING,3029,VIC,-37.8600,144.6900,PETROL STATION,,HOPPERS CROSSING,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
533,COLES EXPRESS JACANA,945-957 PASCOE VALE ROAD,BROADMEADOWS,3047,VIC,-37.6900,144.9200,PETROL STATION,,BROADMEADOWS,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
563,COLES EXPRESS KERANG,92 WELLINGTON STREET,KERANG,3579,VIC,-35.7400,143.9200,PETROL STATION,,KERANG,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
607,COLES EXPRESS KEW,1107-1113 BURKE ROAD,KEW,3101,VIC,-37.8200,145.0600,PETROL STATION,,KEW,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
508,COLES EXPRESS KNOX PARK,1662 FERNTREE GULLY ROAD,KNOXFIELD,3180,VIC,-37.8900,145.2600,PETROL STATION,,KNOXFIELD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
531,COLES EXPRESS KNOXFIELD,1370 FERNTREE GULLY ROAD,KNOXFIELD,3180,VIC,-37.9000,145.2300,PETROL STATION,,KNOXFIELD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
